Date,Ethereum Name Service ($),Helium ($),Tornado Cash ($),The Graph ($),DeFi Saver ($),Instadapp ($),Zerion ($),Pocket Network ($),Chainlink ($),Bounce Finance ($),Toucan Protocol ($),Aragon ($),Flashbots ($),Kleros ($),Livepeer ($),Swarm ($)
2019-12-15,1493.20,0.00,,,,,,,,,,0.00,,0.00,,
2019-12-16,2107.91,0.00,12.34,,,,,,,,,0.00,,0.00,,
2019-12-17,1385.74,0.00,108.30,,,,,,,,,0.00,,0.00,,
2019-12-18,1908.48,0.00,148.61,,,,,,,,,0.00,,0.00,,
2019-12-19,1289.06,0.00,65.20,,,,,,,,,0.00,,0.00,,
2019-12-20,833.22,0.00,200.50,,,,,,,,,0.00,,0.00,,
2019-12-21,333.39,0.00,14.90,,,,,,,,,0.00,,0.00,,
2019-12-22,558.40,0.00,110.98,,,,,,,,,0.00,,0.00,,
2019-12-23,1592.23,0.00,48.70,,,,,,,,,0.00,,0.00,,
2019-12-24,598.20,0.00,70.35,,,,,,,,,0.00,,0.00,,
2019-12-25,560.17,0.00,195.16,,,,,,,,,0.00,,0.00,,
2019-12-26,1232.50,0.00,70.75,,,,,,,,,0.00,,0.00,,
2019-12-27,768.99,0.00,59.34,,,,,,,,,0.00,,0.00,,
2019-12-28,1298.78,0.00,274.36,,,,,,,,,0.00,,0.00,,
2019-12-29,513.79,0.00,1209.60,,,,,,,,,0.00,,0.00,,
2019-12-30,1076.21,0.00,145.10,,,,,,,,,0.00,,0.00,,
2019-12-31,2214.89,0.00,155.50,,,,,,,,,0.00,,0.00,,
2020-01-01,656.04,0.00,85.08,,,,,,,,,0.00,,0.00,,
2020-01-02,1163.87,0.00,446.22,,,,,,,,,0.00,,0.00,,
2020-01-03,1393.40,0.00,3127.77,,,,,,,,,0.00,,0.00,,
2020-01-04,587.18,0.00,463.19,,,,,,,,,0.00,,0.00,,
2020-01-05,854.28,0.00,351.11,,,,,,,,,0.00,,0.00,,
2020-01-06,1036.60,0.00,226.22,,,,,,,,,0.00,,0.00,,
2020-01-07,1788.79,0.00,149.03,,,,,,,,,0.00,,0.00,,
2020-01-08,690.83,0.00,360.52,,,,,,,,,0.00,,0.00,,
2020-01-09,1219.77,0.00,247.32,,,,,,,,,0.00,,0.00,,
2020-01-10,1845.10,0.00,65.94,,,,,,,,,0.00,,0.00,,
2020-01-11,940.85,0.00,44.79,,,,,,,,,0.00,,0.00,,
2020-01-12,886.16,0.00,423.87,,,,,,,,,0.00,,0.00,,
2020-01-13,677.50,0.00,2959.36,,,,,,,,,0.00,,0.00,,
2020-01-14,861.34,0.00,243.36,,,,,,,,,0.00,,0.00,0.00,
2020-01-15,449.82,0.00,212.54,,,,,,,,,0.00,,0.00,0.00,
2020-01-16,1097.37,0.00,278.41,,,,,,,,,0.00,,0.00,0.00,
2020-01-17,621.33,0.00,607.30,,,,,,,,,0.00,,0.00,0.00,
2020-01-18,1719.98,0.00,160.20,,,,,,,,,0.00,,0.00,0.00,
2020-01-19,1138.41,0.00,298.23,,,,,,,,,0.00,,0.00,0.00,
2020-01-20,2684.50,0.00,62.16,,,,,,,,,0.00,,0.00,0.00,
2020-01-21,997.67,0.00,96.42,,,,,,,,,0.00,,0.00,0.00,
2020-01-22,605.06,0.00,166.06,,,,,,,,,0.00,,0.00,0.00,
2020-01-23,1298.92,0.00,86.40,,,,,,,,,0.00,,0.00,0.00,
2020-01-24,717.90,0.00,417.10,,,,,,,,,0.00,,0.00,0.00,
2020-01-25,692.25,0.00,174.07,,,,,,,,,0.00,,0.00,0.00,
2020-01-26,316.11,0.00,43.09,,,,,,,,,0.00,,0.00,0.00,
2020-01-27,939.00,0.00,71.54,,,,,,,,,0.00,,0.00,0.00,
2020-01-28,1943.12,0.00,139.93,,,,,,,,,0.00,,0.00,0.00,
2020-01-29,1075.76,0.00,167.26,,,,,,,,,0.00,,0.00,0.00,
2020-01-30,1317.78,0.00,71.89,,,,,,,,,0.00,,0.00,0.00,
2020-01-31,704.52,0.00,113.93,,,,,,,,,0.00,,0.00,0.00,
2020-02-01,1707.50,0.00,256.32,,,,,,,,,0.00,,0.00,0.00,
2020-02-02,3709.00,0.00,145.13,,,,,,,,,0.00,,0.00,0.00,
2020-02-03,559.05,0.00,1499.18,,,,,,,,,0.00,,0.00,0.00,
2020-02-04,0.00,0.00,295.30,,,,,,,,,0.00,,0.00,0.00,
2020-02-05,0.00,0.00,51.09,,,,,,,,,0.00,,0.00,0.00,
2020-02-06,0.00,0.00,135.70,,,,,,,,,0.00,,0.00,0.00,
2020-02-07,0.00,0.00,98.58,,,,,,,,,0.00,,0.00,0.00,
2020-02-08,0.00,0.00,244.53,,,,,,,,,0.00,,0.00,0.00,
2020-02-09,0.00,0.00,1396.72,,,,,,,,,0.00,,0.00,0.00,
2020-02-10,2808.58,0.00,313.41,,,,,,,,,0.00,,0.00,0.00,
2020-02-11,6950.70,0.00,848.51,,,,,,,,,0.00,,0.00,0.00,
2020-02-12,2123.79,0.00,611.36,,,,,,,,,0.00,,0.00,0.00,
2020-02-13,2599.80,0.00,365.85,,,,,,,,,0.00,,0.00,0.00,
2020-02-14,6374.81,0.00,208.29,,,,,,,,,0.00,,0.00,0.00,
2020-02-15,1140.07,0.00,239.81,,,,,,,,,0.00,,0.00,0.00,
2020-02-16,1352.03,0.00,97.42,,,,,,,,,0.00,,0.00,0.00,
2020-02-17,2925.12,0.00,502.86,,,,,,,,,0.00,,0.00,0.00,
2020-02-18,1073.01,0.00,422.75,,,,,,,,,0.00,,0.00,0.00,
2020-02-19,2062.74,0.00,321.34,,,,,,,,,0.00,,0.00,0.00,
2020-02-20,1132.66,0.00,84.70,,,,,,,,,0.00,,0.00,0.00,
2020-02-21,2027.58,0.00,270.97,,,,,,,,,0.00,,0.00,0.00,
2020-02-22,2175.54,0.00,164.61,,,,,,,,,0.00,,0.00,0.00,
2020-02-23,3582.72,0.00,1764.04,,,,,,,,,0.00,,0.00,0.00,
2020-02-24,4072.03,0.00,911.53,,,,,,,,,0.00,,0.00,0.00,
2020-02-25,2638.94,0.00,157.59,,,,,,,,,0.00,,0.00,0.00,
2020-02-26,4110.93,0.00,42.85,,,,,,,,,0.00,,0.00,0.00,
2020-02-27,3314.21,0.00,146.33,,,,,,,,,0.00,,0.00,0.00,
2020-02-28,1794.14,0.00,363.32,,,,,,,,,0.00,,0.00,0.00,
2020-02-29,1241.48,0.00,272.82,,,,,,,,,0.00,,0.00,0.00,
2020-03-01,2243.01,0.00,200.11,,,,,,,,,0.00,,0.00,0.00,
2020-03-02,1084.84,0.00,60.67,,,,,,,,,0.00,,0.00,0.00,
2020-03-03,822.69,0.00,99.82,,,,,,,,,0.00,,0.00,0.00,
2020-03-04,1552.42,0.00,520.30,,,,,,,,,0.00,,0.00,0.00,
2020-03-05,2735.52,0.00,375.57,,,,,,,,,0.00,,0.00,0.00,
2020-03-06,1492.54,0.00,398.30,,,,,,,,,0.00,,0.00,0.00,
2020-03-07,760.35,0.00,244.18,,,,,,,,,0.00,,0.00,0.00,
2020-03-08,735.23,0.00,282.55,,,,,,,,,0.00,,0.00,0.00,
2020-03-09,893.93,0.00,783.54,,,,,,,,,0.00,,0.00,0.00,
2020-03-10,444.43,0.00,154.91,,,,,,,,,0.00,,0.00,0.00,
2020-03-11,989.42,0.00,326.46,,,,,,,,,0.00,,0.00,0.00,
2020-03-12,421.17,0.00,241.92,,,,,,,,,0.00,,0.00,0.00,
2020-03-13,1267.21,0.00,323.91,,,,,,,,,0.00,,0.00,0.00,
2020-03-14,1048.57,0.00,46.76,,,,,,,,,0.00,,0.00,0.00,
2020-03-15,964.32,0.00,544.68,,,,,,,,,0.00,,0.00,0.00,
2020-03-16,665.10,0.00,31.64,,,,,,,,,0.00,,0.00,0.00,
2020-03-17,2360.37,0.00,63.82,,,,,,,,,0.00,,0.00,0.00,
2020-03-18,1451.80,0.00,76.30,,,,,,,,,0.00,,0.00,0.00,
2020-03-19,1194.54,0.00,97.32,,,,,,,,,0.00,,0.00,0.00,
2020-03-20,4477.76,0.00,67.70,,,,,,,,,0.00,,0.00,0.00,
2020-03-21,1419.42,0.00,59.94,,,,,,,,,0.00,,0.00,0.00,
2020-03-22,860.68,0.00,104.62,,,,,,,,,0.00,,0.00,0.00,
2020-03-23,1269.27,0.00,85.70,,,,,,,,,0.00,,0.00,0.00,
2020-03-24,1085.60,0.00,18.05,,,,,,,,,0.00,,0.00,0.00,
2020-03-25,1223.57,0.00,65.07,,,,,,,,,0.00,,0.00,0.00,
2020-03-26,943.97,0.00,13.43,,,,,,,,,0.00,,0.00,0.00,
2020-03-27,1834.15,0.00,31.83,,,,,,,,,0.00,,0.00,0.00,
2020-03-28,3383.55,0.00,97.55,,,,,,,,,0.00,,0.00,0.00,
2020-03-29,1083.02,0.00,38.81,,,,,,,,,0.00,,0.00,0.00,
2020-03-30,694.27,0.00,19.68,,,,,,,,,0.00,,0.00,0.00,
2020-03-31,901.09,0.00,38.63,,,,,,,,,0.00,,0.00,0.00,
2020-04-01,1264.38,0.00,128.87,,,,,,,,,0.00,,0.00,0.00,
2020-04-02,3554.89,0.00,27.84,,,,,,,,,0.00,,0.00,0.00,
2020-04-03,2614.63,0.00,49.03,,,,,,,,,0.00,,0.00,0.00,
2020-04-04,4779.80,0.00,68.75,,,,,,,,,0.00,,0.00,0.00,
2020-04-05,2087.26,0.00,20.36,,,,,,,,,0.00,,0.00,0.00,
2020-04-06,1294.26,0.00,44.60,,,,,,,,,0.00,,0.00,0.00,
2020-04-07,1808.07,0.00,68.61,,,,,,,,,0.00,,0.00,0.00,
2020-04-08,1080.18,0.00,284.33,,,,,,,,,0.00,,0.00,0.00,
2020-04-09,1515.46,0.00,70.02,,,,,,,,,0.00,,0.00,0.00,
2020-04-10,1068.18,0.00,64.22,,,,,,,,,0.00,,0.00,0.00,
2020-04-11,730.15,0.00,43.25,,,,,,,,,0.00,,0.00,0.00,
2020-04-12,953.24,0.00,169.41,,,,,,,,,0.00,,0.00,0.00,
2020-04-13,1793.12,0.00,705.14,,,,,,,,,0.00,,0.00,0.00,
2020-04-14,1678.28,0.00,157.85,,,,,,,,,0.00,,0.00,0.00,
2020-04-15,4643.43,0.00,37.99,,,,,,,,,0.00,,0.00,0.00,
2020-04-16,1082.33,0.00,145.11,,,,,,,,,0.00,,0.00,0.00,
2020-04-17,2833.53,0.00,29.15,,,,,,,,,0.00,,0.00,0.00,
2020-04-18,4272.86,0.00,31.20,,,,,,,,,0.00,,0.00,0.00,
2020-04-19,5385.91,0.00,48.31,,,,,,,,,0.00,,0.00,0.00,
2020-04-20,5245.52,0.00,19.69,,,,,,,,,0.00,,0.00,0.00,
2020-04-21,1924.02,0.00,1997.57,,,,,,,,,0.00,,0.00,0.00,
2020-04-22,2675.56,0.00,62.68,,,,,,,,,0.00,,0.00,0.00,
2020-04-23,3948.45,0.00,170.06,,,,,,,,,0.00,,0.00,0.00,
2020-04-24,3604.00,0.00,97.74,,,,,,,,,0.00,,0.00,0.00,
2020-04-25,3299.74,0.00,133.14,,,,,,,,,0.00,,0.00,0.00,
2020-04-26,2075.11,0.00,95.10,,,,,,,,,0.00,,0.00,0.00,
2020-04-27,1657.47,0.00,37.36,,,,,,,,,0.00,,0.00,0.00,
2020-04-28,5407.77,0.00,96.57,,,,,,,,,0.00,,0.00,0.00,
2020-04-29,6861.57,0.00,344.66,,,,,,,,,0.00,,0.00,0.00,
2020-04-30,6853.36,0.00,94.88,,,,,,,,,0.00,,0.00,0.00,
2020-05-01,8315.80,0.00,62.31,,,,,,,,,0.00,,0.00,0.00,
2020-05-02,13107.84,0.00,119.88,,,,,,,,,0.00,,0.00,0.00,
2020-05-03,27334.87,0.00,94.81,,,,,,,,,0.00,,0.00,0.00,
2020-05-04,8022.86,0.00,25.66,,,,,,,,,0.00,,0.00,0.00,
2020-05-05,6112.74,0.00,56.14,,,,,,,,,0.00,,0.00,0.00,
2020-05-06,4277.95,0.00,212.40,,,,,,,,,0.00,,0.00,0.00,
2020-05-07,2013.55,0.00,110.42,,,,,,,,,0.00,,0.00,0.00,
2020-05-08,2271.35,0.00,77.38,,,,,,,,,0.00,,0.00,0.00,
2020-05-09,1636.84,0.00,148.92,,,,,,,,,0.00,,0.00,0.00,
2020-05-10,644.18,0.00,181.36,,,,,,,,,0.00,,0.00,0.00,
2020-05-11,1077.16,0.00,181.82,,,,,,,,,0.00,,0.00,0.00,
2020-05-12,2622.44,0.00,230.66,,,,,,,,,0.00,,0.00,0.00,
2020-05-13,1944.99,0.00,184.70,,,,,,,,,0.00,,0.00,0.00,
2020-05-14,665.23,0.00,113.66,,,,,,,,,0.00,,0.00,0.00,
2020-05-15,5980.49,0.09,111.43,,,,,,,,,0.00,,0.00,0.00,
2020-05-16,1901.66,0.00,73.28,,,,,,,,,0.00,,0.00,0.00,
2020-05-17,2664.26,0.00,701.01,,,,,,,,,0.00,,0.00,0.00,
2020-05-18,1746.73,0.00,174.21,,,,,,,,,0.00,,0.00,0.00,
2020-05-19,1330.27,0.00,362.54,,,,,,,,,0.00,,0.00,0.00,
2020-05-20,724.14,0.18,103.12,,,,,,,,,0.00,,0.00,0.00,
2020-05-21,1093.23,2.00,145.22,,,,,,,,,0.00,,0.00,0.00,
2020-05-22,1723.85,1.83,135.36,,,,,,,,,0.00,,0.00,0.00,
2020-05-23,2886.71,1.69,532.54,,,,,,,,,0.00,,0.00,0.00,
2020-05-24,2761.29,1.35,281.71,,,,,,,,,0.00,,0.00,0.00,
2020-05-25,1948.90,1.31,60.33,,,,,,,,,0.00,,0.00,0.00,
2020-05-26,2838.07,1.61,73.02,,,,,,,,,0.00,,0.00,0.00,
2020-05-27,1168.22,1.32,84.82,,,,,,,,,0.00,,0.00,0.00,
2020-05-28,1561.95,0.93,112.99,,,,,,,,,0.00,,0.00,0.00,
2020-05-29,1151.53,4.20,147.72,,,,,,,,,0.00,,0.00,0.00,
2020-05-30,2362.43,0.74,403.19,,,,,,,,,0.00,,0.00,0.00,
2020-05-31,917.89,0.52,187.06,,,,,,,,,0.00,,0.00,0.00,
2020-06-01,4164.29,0.92,87.89,,,,,,,,,0.00,,0.00,0.00,
2020-06-02,2275.50,8.87,108.09,,,,,,,,,0.00,,0.00,0.00,
2020-06-03,2723.12,7.43,223.38,,,,,,,,,0.00,,0.00,0.00,
2020-06-04,1640.01,1.92,229.33,,,,,,,,,0.00,,0.00,0.00,
2020-06-05,456.60,1.54,93.09,,,,,,,,,0.00,,0.00,0.00,
2020-06-06,1641.86,1.25,219.68,,,,,,,,,0.00,,0.00,0.00,
2020-06-07,1092.15,1.02,192.04,,,,,,,,,0.00,,0.00,0.00,
2020-06-08,1492.23,4.72,189.35,,,,,,,,,0.00,,0.00,0.00,
2020-06-09,1338.10,10.42,229.14,,,,,,,,,0.00,,0.00,0.00,
2020-06-10,7652.26,21.97,244.76,,,,,,,,,0.00,,0.00,0.00,
2020-06-11,3969.46,7.17,131.75,,,,,,,,,0.00,,0.00,0.00,
2020-06-12,1895.63,6.56,77.05,,,,,,,,,0.00,,0.00,0.00,
2020-06-13,1389.09,10.50,183.99,,,,,,,,,0.00,,0.00,0.00,
2020-06-14,2137.35,8.77,92.50,,,,,,,,,0.00,,0.00,0.00,
2020-06-15,1123.05,10.14,141.21,,,,,,,,,0.00,,0.00,0.00,
2020-06-16,867.27,12.75,177.33,,,,,,,,,0.00,,0.00,0.00,
2020-06-17,2127.83,6.36,178.32,,,,,,,,,0.00,,0.00,0.00,
2020-06-18,1330.15,7.82,243.27,,,,,,,,,0.00,,0.00,0.00,
2020-06-19,1978.61,8.49,133.90,,,,,,,,,0.00,,0.00,0.00,
2020-06-20,923.00,7.66,93.83,,,,,,,,,0.00,,0.00,0.00,
2020-06-21,1929.16,10.36,128.63,,,,,,,,,0.00,,0.00,0.00,
2020-06-22,867.52,6.93,311.78,,,,,,,,,0.00,,0.00,0.00,
2020-06-23,2252.12,7.53,389.76,,,,,,,,,0.00,,0.00,0.00,
2020-06-24,783.18,8.38,152.82,,,,,,,,,0.00,,0.00,0.00,
2020-06-25,546.17,39.52,364.26,,,,,,,,,0.00,,0.00,0.00,
2020-06-26,3098.42,15.63,135.58,,,,,,,,,0.00,,0.00,0.00,
2020-06-27,986.91,3.09,143.48,,,,,,,,,0.00,,0.00,0.00,
2020-06-28,2027.98,33.10,95.58,,,,,,,,,0.00,,0.00,0.00,
2020-06-29,1970.51,110.86,238.14,,,,,,,,,0.00,,0.00,0.00,
2020-06-30,1145.45,762.18,188.61,,,,,,,,,0.00,,0.00,0.00,
2020-07-01,2045.57,466.78,197.21,,,,,,,,,0.00,,0.00,0.00,
2020-07-02,567.78,444.60,165.47,,,,,,,,,0.00,,0.00,0.00,
2020-07-03,1389.32,854.57,232.01,,,,,,,,,0.00,,0.00,0.00,
2020-07-04,1100.29,323.46,226.46,,,,,,,,,0.00,,0.00,0.00,
2020-07-05,3048.45,210.89,197.75,,,,,,,,,0.00,,0.00,0.00,
2020-07-06,1764.51,441.90,311.72,,,,,,,,,0.00,,0.00,0.00,
2020-07-07,2831.10,443.07,384.47,,,,,,,,,0.00,,0.00,0.00,
2020-07-08,487.33,621.25,183.79,,,,,,,,,0.00,,0.00,0.00,
2020-07-09,1539.27,526.53,212.95,,,,,,,,,0.00,,0.00,0.00,
2020-07-10,1684.19,623.41,246.58,,,,,,,,,0.00,,0.00,0.00,
2020-07-11,2772.40,311.65,195.66,,,,,,,,,0.00,,0.00,0.00,
2020-07-12,2195.19,199.38,223.54,,,,,,,,,0.00,,0.00,0.00,
2020-07-13,3316.17,418.30,261.82,,,,,,,,,0.00,,0.00,0.00,
2020-07-14,2337.53,268.87,281.45,,,,,,,,,0.00,,0.00,0.00,
2020-07-15,1448.80,176.24,288.35,,,,,,,,,0.00,,0.00,0.00,
2020-07-16,1378.39,451.00,102.52,,,,,,,,,0.00,,0.00,0.00,
2020-07-17,2114.61,557.99,234.78,,,,,,,,,0.00,,0.00,0.00,
2020-07-18,2693.78,394.54,284.47,,,,,,,,,0.00,,0.00,0.00,
2020-07-19,2227.28,495.58,165.87,,,,,,,,,0.00,,0.00,0.00,
2020-07-20,6522.93,365.84,221.74,,,,,,,,,0.00,,0.00,0.00,
2020-07-21,4558.95,381.22,305.20,,,,,,,,,0.00,,0.00,0.00,
2020-07-22,3014.03,1079.30,368.91,,,,,,,,,0.00,,0.00,0.00,
2020-07-23,4155.43,578.93,185.65,,,,,,,,,0.00,,0.00,0.00,
2020-07-24,6008.41,289.34,344.80,,,,,,,,,0.00,,0.00,0.00,
2020-07-25,1856.81,525.38,526.93,,,,,,,,,0.00,,0.00,0.00,
2020-07-26,4436.36,82.18,420.31,,,,,,,,,0.00,,0.00,0.00,
2020-07-27,5723.75,236.76,386.68,,,,,,,,,0.00,,0.00,0.00,
2020-07-28,28592.15,271.74,1145.16,,,,,,,,,0.00,,0.00,0.00,
2020-07-29,8868.66,143.16,271.31,,,,,,,,,0.00,,0.00,0.00,
2020-07-30,13359.04,342.75,527.58,,,,,,,,,0.00,,0.00,0.00,
2020-07-31,11997.42,361.26,671.03,,,,,,,,,0.00,,0.00,0.00,
2020-08-01,23110.89,219.09,670.95,,,,,,,,,0.00,,0.00,0.00,
2020-08-02,96127.89,178.63,430.72,,,,,,,,,0.00,,0.00,0.00,
2020-08-03,29278.20,275.78,503.27,,,,,,,,,0.00,,0.00,0.00,
2020-08-04,10085.80,473.78,486.01,,,,,,,,,0.00,,0.00,0.00,
2020-08-05,13219.48,1645.39,487.07,,,,,,,,,0.00,,0.00,0.00,
2020-08-06,3855.89,4273.01,654.88,,,,,,,,,0.00,,0.00,0.00,
2020-08-07,10946.07,9722.28,975.09,,,,,,,,,0.00,,0.00,0.00,
2020-08-08,408.48,11538.15,335.62,,,,,,,,,0.00,,0.00,0.00,
2020-08-09,2192.41,8321.60,559.59,,,,,,,,,0.00,,0.00,0.00,
2020-08-10,2750.70,10460.87,561.86,,,,,,,,,0.00,,0.00,0.00,
2020-08-11,6464.34,15477.67,2060.91,,,,,,,,,0.00,,0.00,0.00,
2020-08-12,2382.14,11167.78,1219.91,,,,,,,,,0.00,,0.00,0.00,
2020-08-13,5474.34,6424.61,501.65,,,,,,,,,0.00,,0.00,0.00,
2020-08-14,3400.02,7743.78,767.83,,,,,,,,,0.00,,0.00,0.00,
2020-08-15,10814.12,4827.60,1556.57,,,,,,,,,0.00,,0.00,0.00,
2020-08-16,11755.82,7469.14,833.98,,,,,,,,,0.00,,0.00,0.00,
2020-08-17,4053.25,10802.11,1486.26,,,,,,,,,0.00,,0.00,0.00,
2020-08-18,3772.94,12083.45,1038.91,,,,,,,,,0.00,,0.00,0.00,
2020-08-19,7478.20,7748.92,489.66,,,,,,,,,0.00,,0.00,0.00,
2020-08-20,16351.87,4538.87,784.38,,,,,,,,,0.00,,0.00,0.00,
2020-08-21,3108.21,3678.35,785.01,,,,,,,,,0.00,,0.00,0.00,
2020-08-22,6801.62,3845.95,884.65,,,,,,,,,0.00,,0.00,0.00,
2020-08-23,6609.30,2975.44,1112.37,,,,,,,,,0.00,,0.00,0.00,
2020-08-24,14230.47,5949.41,1948.25,,,,,,,,,0.00,,0.00,0.00,
2020-08-25,15672.91,5393.58,1338.01,,,,,,,,,0.00,,0.00,0.00,
2020-08-26,27240.31,3945.52,955.96,,,,,,,,,0.00,,0.00,0.00,
2020-08-27,19160.61,5286.90,1670.60,,,,,,,,,0.00,,0.00,0.00,
2020-08-28,19009.59,3175.80,1167.02,,,,,,,,,0.00,,0.00,0.00,
2020-08-29,48000.01,6294.15,904.13,,,,,,,,,0.00,,0.00,0.00,
2020-08-30,17112.75,3381.56,1071.55,,,,,,,,,0.00,,0.00,0.00,
2020-08-31,9667.84,7400.93,1685.14,,,,,,,,,0.00,,0.00,0.00,
2020-09-01,4604.56,9474.08,4307.24,,,,,,,,,0.00,,0.00,0.00,
2020-09-02,8724.54,5793.58,4310.53,,,,,,,,,0.00,,0.00,0.00,
2020-09-03,2477.73,3291.50,2305.60,,,,,,,,,0.00,,0.00,0.00,
2020-09-04,4368.03,4430.56,1114.14,,,,,,,,,0.00,,0.00,0.00,
2020-09-05,1553.04,3223.08,786.63,,,,,,,,,0.00,,0.00,0.00,
2020-09-06,4938.61,2062.96,874.89,,,,,,,,,0.00,,0.00,0.00,
2020-09-07,5678.01,2226.49,1256.89,,,,,,,,,0.00,,0.00,0.00,
2020-09-08,8226.95,2976.79,1319.47,,,,,,,,,0.00,,0.00,0.00,
2020-09-09,2771.72,2783.39,1336.76,,,,,,,,,0.00,,0.00,0.00,
2020-09-10,5152.96,3901.25,1119.32,,,,,,,,,0.00,,0.00,0.00,
2020-09-11,3949.63,1899.19,1202.65,,,,,,,,,0.00,,0.00,0.00,
2020-09-12,4982.32,1278.20,733.71,,,,,,,,,0.00,,0.00,0.00,
2020-09-13,4243.35,2135.85,971.70,,,,,,,,,0.00,,0.00,0.00,
2020-09-14,3353.27,2163.78,1218.90,,,,,,,,,0.00,,0.00,0.00,
2020-09-15,3952.85,2265.42,2250.17,,,,,,,,,0.00,,0.00,0.00,
2020-09-16,3050.29,2425.99,995.49,,,,,,,,,0.00,,0.00,0.00,
2020-09-17,2646.19,3608.01,1970.92,,,,,,,,,0.00,,0.00,0.00,
2020-09-18,10044.15,1508.19,1551.43,,,,,,,,,0.00,,0.00,0.00,
2020-09-19,8021.56,1888.46,1487.82,,,,,,,,,0.00,,0.00,0.00,
2020-09-20,9617.12,1159.97,1906.09,,,,,,,,,0.00,,0.00,0.00,
2020-09-21,7165.37,3491.26,1504.95,,,,,,,,,0.00,,0.00,0.00,
2020-09-22,4954.02,3140.01,1820.02,,,,,,,,,0.00,,0.00,0.00,
2020-09-23,6282.98,3160.86,1702.47,,,,,,,,,0.00,,0.00,0.00,
2020-09-24,3323.17,11076.59,1538.06,,,,,,,,,0.00,,0.00,0.00,
2020-09-25,6051.96,5992.82,1073.69,,,,,,,,,0.00,,0.00,0.00,
2020-09-26,5898.39,2169.30,1408.35,,,,,,,,,0.00,,0.00,0.00,
2020-09-27,3372.25,2473.94,1739.95,,,,,,,,,0.00,,0.00,0.00,
2020-09-28,6302.12,8132.70,2759.81,,,,,,,,,0.00,,0.00,0.00,
2020-09-29,4323.73,5368.93,2192.99,,,,,,,,,0.00,,0.00,0.00,
2020-09-30,2390.09,3408.63,3017.38,,,,,,,,,0.00,,0.00,0.00,
2020-10-01,3780.63,7558.64,1853.90,,,,,,,,,0.00,,0.00,0.00,
2020-10-02,12231.70,15768.40,1950.96,,,,,,,,,0.00,,0.00,0.00,
2020-10-03,7618.99,3401.02,1776.86,,,,,,,,,0.00,,0.00,0.00,
2020-10-04,7179.92,9854.09,2615.98,,,,,,,,,0.00,,0.00,0.00,
2020-10-05,6331.02,16646.97,2961.58,,,,,,,,,0.00,,0.00,0.00,
2020-10-06,5716.58,16099.30,2443.54,,,,,,,,,0.00,,0.00,0.00,
2020-10-07,9105.55,9262.87,2509.18,,,,,,,,,0.00,,0.00,0.00,
2020-10-08,2582.12,10713.20,1807.93,,,,,,,,,0.00,,0.00,0.00,
2020-10-09,7096.18,4111.96,3174.88,,,,,,,,,0.00,,0.00,0.00,
2020-10-10,7392.33,3764.91,1229.16,,,,,,,,,0.00,,0.00,0.00,
2020-10-11,8606.27,3601.65,1529.95,,,,,,,,,0.00,,0.00,0.00,
2020-10-12,5447.03,3379.70,1744.98,,,,,,,,,0.00,,0.00,0.00,
2020-10-13,8830.07,5387.26,2005.65,,,,,,,,,0.00,,0.00,0.00,
2020-10-14,11992.14,6779.80,2684.37,,,,,,,,,0.00,,0.00,0.00,
2020-10-15,7693.52,2982.23,3944.05,,,,,,,,,0.00,,0.00,0.00,
2020-10-16,2788.86,11092.45,3083.02,,,,,,,,,0.00,,0.00,0.00,
2020-10-17,2714.51,7449.25,2060.37,,,,,,,,,0.00,,0.00,0.00,
2020-10-18,9545.30,1752.10,1296.68,,,,,,,,,0.00,,0.00,0.00,
2020-10-19,3413.38,7117.70,1902.39,,,,,,,,,0.00,,0.00,0.00,
2020-10-20,1920.23,19173.75,2121.16,,,,,,,,,0.00,,0.00,0.00,
2020-10-21,3320.07,20126.22,2534.33,,,,,,,,,0.00,,0.00,0.00,
2020-10-22,16203.66,1624.19,2284.50,,,,,,,,,0.00,,0.00,0.00,
2020-10-23,5656.81,9098.19,1838.25,,,,,,,,,0.00,,0.00,0.00,
2020-10-24,5187.50,2876.33,1237.03,,,,,,,,,0.00,,0.00,0.00,
2020-10-25,3538.53,12567.64,998.47,,,,,,,,,0.00,,0.00,0.00,
2020-10-26,6624.74,7549.66,1583.69,,,,,,,,,0.00,,0.00,0.00,
2020-10-27,10407.92,20330.81,1232.43,,,,,,,,,0.00,,0.00,0.00,
2020-10-28,5129.58,4600.72,1498.69,,,,,,,,,0.00,,0.00,0.00,
2020-10-29,10563.69,8438.96,1706.09,,,,,,,,,0.00,,0.00,0.00,
2020-10-30,2419.29,13110.03,1967.17,,,,,,,,,0.00,,0.00,0.00,
2020-10-31,1446.16,8170.60,1292.50,,,,,,,,,0.00,,0.00,0.00,
2020-11-01,3355.88,5082.14,841.76,,,,,,,,,0.00,,0.00,0.00,
2020-11-02,3798.02,9427.06,1843.15,,,,,,,,,0.00,,0.00,0.00,
2020-11-03,4438.70,11787.51,2002.03,,,,,,,,,0.00,,0.00,0.00,
2020-11-04,3917.34,5360.34,1751.79,,,,,,,,,0.00,,0.00,0.00,
2020-11-05,6162.93,4200.09,2192.28,,,,,,,,,0.00,,0.00,0.00,
2020-11-06,2287.68,3494.04,1927.72,,,,,,,,,0.00,,0.00,0.00,
2020-11-07,1539.54,2949.74,1616.73,,,,,,,,,0.00,,0.00,0.00,
